Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Exon Chr Start (bp)	Exon Chr End (bp)	Associated Gene Name	Exon Rank in Transcript	Gene Biotype
ENSG00000119535	ENST00000373104	1	36932222	36932428	CSF3R	17	protein_coding
ENSG00000119535	ENST00000373104	1	36931644	36931801	CSF3R	18	protein_coding
ENSG00000119535	ENST00000373103	1	36948412	36948879	CSF3R	1	protein_coding
ENSG00000119535	ENST00000373103	1	36947079	36947138	CSF3R	2	protein_coding
ENSG00000119535	ENST00000373103	1	36945034	36945117	CSF3R	3	protein_coding
ENSG00000119535	ENST00000373103	1	36940978	36941274	CSF3R	4	protein_coding
ENSG00000119535	ENST00000373103	1	36939365	36939488	CSF3R	5	protein_coding
ENSG00000119535	ENST00000373103	1	36939036	36939223	CSF3R	6	protein_coding
ENSG00000119535	ENST00000373103	1	36938118	36938287	CSF3R	7	protein_coding
ENSG00000119535	ENST00000373103	1	36937839	36937992	CSF3R	8	protein_coding
ENSG00000119535	ENST00000373103	1	36937667	36937740	CSF3R	9	protein_coding
ENSG00000119535	ENST00000373103	1	36937034	36937247	CSF3R	10	protein_coding
ENSG00000119535	ENST00000373103	1	36935253	36935441	CSF3R	11	protein_coding
ENSG00000119535	ENST00000373103	1	36934757	36934858	CSF3R	12	protein_coding
ENSG00000119535	ENST00000373103	1	36933676	36933822	CSF3R	13	protein_coding
ENSG00000119535	ENST00000373103	1	36933423	36933563	CSF3R	14	protein_coding
ENSG00000119535	ENST00000373103	1	36933159	36933252	CSF3R	15	protein_coding
ENSG00000119535	ENST00000373103	1	36932831	36932912	CSF3R	16	protein_coding
ENSG00000119535	ENST00000373103	1	36931644	36932509	CSF3R	17	protein_coding
ENSG00000119535	ENST00000480825	1	36940978	36941928	CSF3R	1	protein_coding
ENSG00000119535	ENST00000480825	1	36939320	36939488	CSF3R	2	protein_coding
ENSG00000119535	ENST00000480825	1	36938118	36939223	CSF3R	3	protein_coding
ENSG00000119535	ENST00000480825	1	36937839	36937992	CSF3R	4	protein_coding
ENSG00000119535	ENST00000480825	1	36937034	36937740	CSF3R	5	protein_coding
ENSG00000119535	ENST00000480825	1	36935253	36935441	CSF3R	6	protein_coding
ENSG00000119535	ENST00000480825	1	36933423	36934858	CSF3R	7	protein_coding
ENSG00000119535	ENST00000480825	1	36933159	36933252	CSF3R	8	protein_coding
ENSG00000119535	ENST00000480825	1	36931645	36932912	CSF3R	9	protein_coding
ENSG00000119535	ENST00000464465	1	36937034	36937075	CSF3R	1	protein_coding
ENSG00000119535	ENST00000464465	1	36935253	36935441	CSF3R	2	protein_coding
ENSG00000119535	ENST00000464465	1	36933676	36933822	CSF3R	3	protein_coding
ENSG00000119535	ENST00000464465	1	36933423	36933563	CSF3R	4	protein_coding
ENSG00000119535	ENST00000464465	1	36933159	36933252	CSF3R	5	protein_coding
ENSG00000119535	ENST00000464465	1	36932831	36932912	CSF3R	6	protein_coding
ENSG00000119535	ENST00000464465	1	36931684	36932428	CSF3R	7	protein_coding
ENSG00000119535	ENST00000487540	1	36937839	36937988	CSF3R	1	protein_coding
ENSG00000119535	ENST00000487540	1	36937667	36937740	CSF3R	2	protein_coding
ENSG00000119535	ENST00000487540	1	36937034	36937247	CSF3R	3	protein_coding
ENSG00000119535	ENST00000487540	1	36935253	36935441	CSF3R	4	protein_coding
ENSG00000119535	ENST00000487540	1	36934757	36934858	CSF3R	5	protein_coding
ENSG00000119535	ENST00000487540	1	36933676	36933822	CSF3R	6	protein_coding
ENSG00000119535	ENST00000487540	1	36933423	36933591	CSF3R	7	protein_coding
ENSG00000119535	ENST00000487540	1	36933159	36933252	CSF3R	8	protein_coding
ENSG00000119535	ENST00000487540	1	36932831	36932912	CSF3R	9	protein_coding
ENSG00000119535	ENST00000487540	1	36931719	36932428	CSF3R	10	protein_coding
ENSG00000119535	ENST00000484762	1	36933423	36933677	CSF3R	1	protein_coding
ENSG00000119535	ENST00000484762	1	36933159	36933252	CSF3R	2	protein_coding
ENSG00000119535	ENST00000484762	1	36932831	36932912	CSF3R	3	protein_coding
ENSG00000119535	ENST00000484762	1	36932183	36932428	CSF3R	4	protein_coding
ENSG00000119535	ENST00000466138	1	36933159	36933410	CSF3R	1	protein_coding
ENSG00000119535	ENST00000466138	1	36932830	36932912	CSF3R	2	protein_coding
ENSG00000119535	ENST00000464365	1	36940978	36941013	CSF3R	1	protein_coding
ENSG00000119535	ENST00000464365	1	36939365	36939488	CSF3R	2	protein_coding
ENSG00000119535	ENST00000464365	1	36939036	36939223	CSF3R	3	protein_coding
ENSG00000119535	ENST00000464365	1	36938118	36938287	CSF3R	4	protein_coding
ENSG00000119535	ENST00000464365	1	36937839	36937992	CSF3R	5	protein_coding
ENSG00000119535	ENST00000464365	1	36937667	36937740	CSF3R	6	protein_coding
ENSG00000119535	ENST00000464365	1	36937034	36937247	CSF3R	7	protein_coding
ENSG00000119535	ENST00000464365	1	36935253	36935441	CSF3R	8	protein_coding
ENSG00000119535	ENST00000464365	1	36934349	36934858	CSF3R	9	protein_coding
ENSG00000119535	ENST00000469380	1	36939365	36939431	CSF3R	1	protein_coding
ENSG00000119535	ENST00000469380	1	36938970	36939223	CSF3R	2	protein_coding
ENSG00000119535	ENST00000526980	1	36948412	36948500	CSF3R	1	protein_coding
ENSG00000119535	ENST00000526980	1	36947079	36947138	CSF3R	2	protein_coding
ENSG00000119535	ENST00000526980	1	36945034	36945117	CSF3R	3	protein_coding
ENSG00000119535	ENST00000526980	1	36942584	36943278	CSF3R	4	protein_coding
ENSG00000119535	ENST00000489551	1	36948412	36948535	CSF3R	1	protein_coding
ENSG00000119535	ENST00000489551	1	36947079	36947138	CSF3R	2	protein_coding
ENSG00000119535	ENST00000489551	1	36944515	36945117	CSF3R	3	protein_coding
ENSG00000119535	ENST00000533491	1	36947380	36947652	CSF3R	1	protein_coding
ENSG00000119535	ENST00000533491	1	36947079	36947138	CSF3R	2	protein_coding
ENSG00000119535	ENST00000533491	1	36945588	36945681	CSF3R	3	protein_coding
ENSG00000119535	ENST00000533491	1	36945033	36945117	CSF3R	4	protein_coding
ENSG00000119535	ENST00000331941	1	36945034	36945097	CSF3R	1	protein_coding
ENSG00000119535	ENST00000331941	1	36940978	36941274	CSF3R	2	protein_coding
ENSG00000119535	ENST00000331941	1	36939365	36939488	CSF3R	3	protein_coding
ENSG00000119535	ENST00000331941	1	36939036	36939223	CSF3R	4	protein_coding
ENSG00000119535	ENST00000331941	1	36938118	36938287	CSF3R	5	protein_coding
ENSG00000119535	ENST00000331941	1	36937839	36937992	CSF3R	6	protein_coding
ENSG00000119535	ENST00000331941	1	36937667	36937740	CSF3R	7	protein_coding
ENSG00000119535	ENST00000331941	1	36937034	36937247	CSF3R	8	protein_coding
ENSG00000119535	ENST00000331941	1	36935253	36935441	CSF3R	9	protein_coding
ENSG00000119535	ENST00000331941	1	36934757	36934858	CSF3R	10	protein_coding
ENSG00000119535	ENST00000331941	1	36933676	36933822	CSF3R	11	protein_coding
ENSG00000119535	ENST00000331941	1	36933423	36933563	CSF3R	12	protein_coding
ENSG00000119535	ENST00000331941	1	36933159	36933252	CSF3R	13	protein_coding
ENSG00000119535	ENST00000331941	1	36932831	36932912	CSF3R	14	protein_coding
ENSG00000119535	ENST00000331941	1	36932222	36932428	CSF3R	15	protein_coding
ENSG00000119535	ENST00000331941	1	36931697	36931801	CSF3R	16	protein_coding
ENSG00000119535	ENST00000361632	1	36947079	36947120	CSF3R	1	protein_coding
ENSG00000119535	ENST00000361632	1	36945034	36945117	CSF3R	2	protein_coding
ENSG00000119535	ENST00000361632	1	36940978	36941274	CSF3R	3	protein_coding
ENSG00000119535	ENST00000361632	1	36939365	36939488	CSF3R	4	protein_coding
ENSG00000119535	ENST00000361632	1	36939036	36939223	CSF3R	5	protein_coding
ENSG00000119535	ENST00000361632	1	36938118	36938287	CSF3R	6	protein_coding
ENSG00000119535	ENST00000361632	1	36937839	36937992	CSF3R	7	protein_coding
ENSG00000119535	ENST00000361632	1	36937667	36937740	CSF3R	8	protein_coding
ENSG00000119535	ENST00000361632	1	36937034	36937247	CSF3R	9	protein_coding
ENSG00000119535	ENST00000361632	1	36935253	36935441	CSF3R	10	protein_coding
ENSG00000119535	ENST00000361632	1	36934757	36934858	CSF3R	11	protein_coding
ENSG00000119535	ENST00000361632	1	36933676	36933822	CSF3R	12	protein_coding
ENSG00000119535	ENST00000361632	1	36933423	36933563	CSF3R	13	protein_coding
ENSG00000119535	ENST00000361632	1	36933159	36933252	CSF3R	14	protein_coding
ENSG00000119535	ENST00000361632	1	36932831	36932912	CSF3R	15	protein_coding
ENSG00000119535	ENST00000361632	1	36931645	36932428	CSF3R	16	protein_coding
ENSG00000119535	ENST00000418048	1	36945034	36945097	CSF3R	1	protein_coding
ENSG00000119535	ENST00000418048	1	36940978	36941274	CSF3R	2	protein_coding
ENSG00000119535	ENST00000418048	1	36939365	36939488	CSF3R	3	protein_coding
ENSG00000119535	ENST00000418048	1	36939036	36939223	CSF3R	4	protein_coding
ENSG00000119535	ENST00000418048	1	36938118	36938287	CSF3R	5	protein_coding
ENSG00000119535	ENST00000418048	1	36937839	36937992	CSF3R	6	protein_coding
ENSG00000119535	ENST00000418048	1	36937667	36937740	CSF3R	7	protein_coding
ENSG00000119535	ENST00000418048	1	36937034	36937247	CSF3R	8	protein_coding
ENSG00000119535	ENST00000418048	1	36935253	36935441	CSF3R	9	protein_coding
ENSG00000119535	ENST00000418048	1	36934757	36934858	CSF3R	10	protein_coding
ENSG00000119535	ENST00000418048	1	36933676	36933822	CSF3R	11	protein_coding
ENSG00000119535	ENST00000418048	1	36933423	36933563	CSF3R	12	protein_coding
ENSG00000119535	ENST00000418048	1	36933159	36933252	CSF3R	13	protein_coding
ENSG00000119535	ENST00000418048	1	36932831	36932912	CSF3R	14	protein_coding
ENSG00000119535	ENST00000418048	1	36931719	36932428	CSF3R	15	protein_coding
ENSG00000119535	ENST00000440588	1	36945034	36945097	CSF3R	1	protein_coding
ENSG00000119535	ENST00000440588	1	36940978	36941274	CSF3R	2	protein_coding
ENSG00000119535	ENST00000440588	1	36939365	36939488	CSF3R	3	protein_coding
ENSG00000119535	ENST00000440588	1	36939036	36939223	CSF3R	4	protein_coding
ENSG00000119535	ENST00000440588	1	36938118	36938287	CSF3R	5	protein_coding
ENSG00000119535	ENST00000440588	1	36937839	36937992	CSF3R	6	protein_coding
ENSG00000119535	ENST00000440588	1	36937667	36937740	CSF3R	7	protein_coding
ENSG00000119535	ENST00000440588	1	36937034	36937247	CSF3R	8	protein_coding
ENSG00000119535	ENST00000440588	1	36935253	36935441	CSF3R	9	protein_coding
ENSG00000119535	ENST00000440588	1	36934757	36934858	CSF3R	10	protein_coding
ENSG00000119535	ENST00000440588	1	36933676	36933822	CSF3R	11	protein_coding
ENSG00000119535	ENST00000440588	1	36933423	36933563	CSF3R	12	protein_coding
ENSG00000119535	ENST00000440588	1	36933159	36933252	CSF3R	13	protein_coding
ENSG00000119535	ENST00000440588	1	36932831	36932912	CSF3R	14	protein_coding
ENSG00000119535	ENST00000440588	1	36931958	36932509	CSF3R	15	protein_coding
ENSG00000119535	ENST00000338937	1	36945034	36945097	CSF3R	1	protein_coding
ENSG00000119535	ENST00000338937	1	36940978	36941274	CSF3R	2	protein_coding
ENSG00000119535	ENST00000338937	1	36939365	36939488	CSF3R	3	protein_coding
ENSG00000119535	ENST00000338937	1	36939036	36939223	CSF3R	4	protein_coding
ENSG00000119535	ENST00000338937	1	36938118	36938287	CSF3R	5	protein_coding
ENSG00000119535	ENST00000338937	1	36937839	36937992	CSF3R	6	protein_coding
ENSG00000119535	ENST00000338937	1	36937667	36937740	CSF3R	7	protein_coding
ENSG00000119535	ENST00000338937	1	36937034	36937247	CSF3R	8	protein_coding
ENSG00000119535	ENST00000338937	1	36935253	36935441	CSF3R	9	protein_coding
ENSG00000119535	ENST00000338937	1	36934757	36934858	CSF3R	10	protein_coding
ENSG00000119535	ENST00000338937	1	36933676	36933822	CSF3R	11	protein_coding
ENSG00000119535	ENST00000338937	1	36933423	36933563	CSF3R	12	protein_coding
ENSG00000119535	ENST00000338937	1	36932831	36932912	CSF3R	13	protein_coding
ENSG00000119535	ENST00000338937	1	36931719	36932428	CSF3R	14	protein_coding
ENSG00000119772	ENST00000380746	2	25475063	25475180	DNMT3A	1	protein_coding
ENSG00000119772	ENST00000380746	2	25472526	25472593	DNMT3A	2	protein_coding
ENSG00000119772	ENST00000380746	2	25470906	25471121	DNMT3A	3	protein_coding
ENSG00000119772	ENST00000380746	2	25470460	25470618	DNMT3A	4	protein_coding
ENSG00000119772	ENST00000380746	2	25469920	25470027	DNMT3A	5	protein_coding
ENSG00000119772	ENST00000380746	2	25469489	25469645	DNMT3A	6	protein_coding
ENSG00000119772	ENST00000380746	2	25469029	25469178	DNMT3A	7	protein_coding
ENSG00000119772	ENST00000380746	2	25468889	25468933	DNMT3A	8	protein_coding
ENSG00000119772	ENST00000380746	2	25468122	25468201	DNMT3A	9	protein_coding
ENSG00000119772	ENST00000380746	2	25467409	25467521	DNMT3A	10	protein_coding
ENSG00000119772	ENST00000380746	2	25467024	25467207	DNMT3A	11	protein_coding
ENSG00000119772	ENST00000380746	2	25466767	25466851	DNMT3A	12	protein_coding
ENSG00000119772	ENST00000380746	2	25464431	25464576	DNMT3A	13	protein_coding
ENSG00000119772	ENST00000380746	2	25463509	25463599	DNMT3A	14	protein_coding
ENSG00000119772	ENST00000380746	2	25463171	25463319	DNMT3A	15	protein_coding
ENSG00000119772	ENST00000380746	2	25461999	25462084	DNMT3A	16	protein_coding
ENSG00000119772	ENST00000380746	2	25459805	25459874	DNMT3A	17	protein_coding
ENSG00000119772	ENST00000380746	2	25458576	25458694	DNMT3A	18	protein_coding
ENSG00000119772	ENST00000380746	2	25455845	25457289	DNMT3A	19	protein_coding
ENSG00000119772	ENST00000321117	2	25564695	25564754	DNMT3A	1	protein_coding
ENSG00000119772	ENST00000321117	2	25536782	25537030	DNMT3A	2	protein_coding
ENSG00000119772	ENST00000321117	2	25523008	25523112	DNMT3A	3	protein_coding
ENSG00000119772	ENST00000321117	2	25505310	25505580	DNMT3A	4	protein_coding
ENSG00000119772	ENST00000321117	2	25498369	25498412	DNMT3A	5	protein_coding
ENSG00000119772	ENST00000321117	2	25497810	25497956	DNMT3A	6	protein_coding
ENSG00000119772	ENST00000321117	2	25470906	25471121	DNMT3A	7	protein_coding
ENSG00000119772	ENST00000321117	2	25470460	25470618	DNMT3A	8	protein_coding
ENSG00000119772	ENST00000321117	2	25469920	25470027	DNMT3A	9	protein_coding
ENSG00000119772	ENST00000321117	2	25469489	25469645	DNMT3A	10	protein_coding
ENSG00000119772	ENST00000321117	2	25469029	25469178	DNMT3A	11	protein_coding
ENSG00000119772	ENST00000321117	2	25468889	25468933	DNMT3A	12	protein_coding
ENSG00000119772	ENST00000321117	2	25468122	25468201	DNMT3A	13	protein_coding
ENSG00000119772	ENST00000321117	2	25467409	25467521	DNMT3A	14	protein_coding
ENSG00000119772	ENST00000321117	2	25467024	25467207	DNMT3A	15	protein_coding
ENSG00000119772	ENST00000321117	2	25466767	25466851	DNMT3A	16	protein_coding
ENSG00000119772	ENST00000321117	2	25464431	25464576	DNMT3A	17	protein_coding
ENSG00000119772	ENST00000321117	2	25463509	25463599	DNMT3A	18	protein_coding
ENSG00000119772	ENST00000321117	2	25463171	25463319	DNMT3A	19	protein_coding
ENSG00000119772	ENST00000321117	2	25461999	25462084	DNMT3A	20	protein_coding
ENSG00000119772	ENST00000321117	2	25459805	25459874	DNMT3A	21	protein_coding
ENSG00000119772	ENST00000321117	2	25458576	25458694	DNMT3A	22	protein_coding
ENSG00000119772	ENST00000321117	2	25455845	25457289	DNMT3A	23	protein_coding
ENSG00000119772	ENST00000264709	2	25565299	25565459	DNMT3A	1	protein_coding
ENSG00000119772	ENST00000264709	2	25536782	25537030	DNMT3A	2	protein_coding
ENSG00000119772	ENST00000264709	2	25523008	25523112	DNMT3A	3	protein_coding
ENSG00000119772	ENST00000264709	2	25505310	25505580	DNMT3A	4	protein_coding
ENSG00000119772	ENST00000264709	2	25498369	25498412	DNMT3A	5	protein_coding
ENSG00000119772	ENST00000264709	2	25497810	25497956	DNMT3A	6	protein_coding
ENSG00000119772	ENST00000264709	2	25470906	25471121	DNMT3A	7	protein_coding
ENSG00000119772	ENST00000264709	2	25470460	25470618	DNMT3A	8	protein_coding
ENSG00000119772	ENST00000264709	2	25469920	25470027	DNMT3A	9	protein_coding
ENSG00000119772	ENST00000264709	2	25469489	25469645	DNMT3A	10	protein_coding
ENSG00000119772	ENST00000264709	2	25469029	25469178	DNMT3A	11	protein_coding
ENSG00000119772	ENST00000264709	2	25468889	25468933	DNMT3A	12	protein_coding
ENSG00000119772	ENST00000264709	2	25468122	25468201	DNMT3A	13	protein_coding
ENSG00000119772	ENST00000264709	2	25467409	25467521	DNMT3A	14	protein_coding
ENSG00000119772	ENST00000264709	2	25467024	25467207	DNMT3A	15	protein_coding
ENSG00000119772	ENST00000264709	2	25466767	25466851	DNMT3A	16	protein_coding
ENSG00000119772	ENST00000264709	2	25464431	25464576	DNMT3A	17	protein_coding
ENSG00000119772	ENST00000264709	2	25463509	25463599	DNMT3A	18	protein_coding
ENSG00000119772	ENST00000264709	2	25463171	25463319	DNMT3A	19	protein_coding
ENSG00000119772	ENST00000264709	2	25461999	25462084	DNMT3A	20	protein_coding
ENSG00000119772	ENST00000264709	2	25459805	25459874	DNMT3A	21	protein_coding
ENSG00000119772	ENST00000264709	2	25458576	25458694	DNMT3A	22	protein_coding
ENSG00000119772	ENST00000264709	2	25455845	25457289	DNMT3A	23	protein_coding
ENSG00000119772	ENST00000380756	2	25565299	25565358	DNMT3A	1	protein_coding
ENSG00000119772	ENST00000380756	2	25536782	25537030	DNMT3A	2	protein_coding
ENSG00000119772	ENST00000380756	2	25523008	25523112	DNMT3A	3	protein_coding
ENSG00000119772	ENST00000380756	2	25505310	25505580	DNMT3A	4	protein_coding
ENSG00000119772	ENST00000380756	2	25498369	25498412	DNMT3A	5	protein_coding
ENSG00000119772	ENST00000380756	2	25497810	25497956	DNMT3A	6	protein_coding
ENSG00000119772	ENST00000380756	2	25470906	25471121	DNMT3A	7	protein_coding
ENSG00000119772	ENST00000380756	2	25470460	25470618	DNMT3A	8	protein_coding
ENSG00000119772	ENST00000380756	2	25469920	25470027	DNMT3A	9	protein_coding
ENSG00000119772	ENST00000380756	2	25469489	25469645	DNMT3A	10	protein_coding
ENSG00000119772	ENST00000380756	2	25469029	25469178	DNMT3A	11	protein_coding
ENSG00000119772	ENST00000380756	2	25468889	25468933	DNMT3A	12	protein_coding
ENSG00000119772	ENST00000380756	2	25468122	25468201	DNMT3A	13	protein_coding
ENSG00000119772	ENST00000380756	2	25467409	25467521	DNMT3A	14	protein_coding
ENSG00000119772	ENST00000380756	2	25467024	25467207	DNMT3A	15	protein_coding
ENSG00000119772	ENST00000380756	2	25466767	25466851	DNMT3A	16	protein_coding
ENSG00000119772	ENST00000380756	2	25464431	25464576	DNMT3A	17	protein_coding
ENSG00000119772	ENST00000380756	2	25463509	25463599	DNMT3A	18	protein_coding
ENSG00000119772	ENST00000380756	2	25463171	25463319	DNMT3A	19	protein_coding
ENSG00000119772	ENST00000380756	2	25462184	25462382	DNMT3A	20	protein_coding
ENSG00000119772	ENST00000380756	2	25461999	25462084	DNMT3A	21	protein_coding
ENSG00000119772	ENST00000380756	2	25459805	25459874	DNMT3A	22	protein_coding
ENSG00000119772	ENST00000380756	2	25458576	25458694	DNMT3A	23	protein_coding
ENSG00000119772	ENST00000380756	2	25455846	25457289	DNMT3A	24	protein_coding
ENSG00000119772	ENST00000402667	2	25475063	25475180	DNMT3A	1	protein_coding
ENSG00000119772	ENST00000402667	2	25470906	25471121	DNMT3A	2	protein_coding
ENSG00000119772	ENST00000402667	2	25470460	25470618	DNMT3A	3	protein_coding
ENSG00000119772	ENST00000402667	2	25469920	25470027	DNMT3A	4	protein_coding
ENSG00000119772	ENST00000402667	2	25469489	25469645	DNMT3A	5	protein_coding
ENSG00000119772	ENST00000402667	2	25469029	25469178	DNMT3A	6	protein_coding
ENSG00000119772	ENST00000402667	2	25468889	25468933	DNMT3A	7	protein_coding
ENSG00000119772	ENST00000402667	2	25468122	25468201	DNMT3A	8	protein_coding
ENSG00000119772	ENST00000402667	2	25467409	25467521	DNMT3A	9	protein_coding
